record_id,crop,symptom,diagnosis,image_paths,confirmed_by
D01002,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (12).JPG",PlantVillage
D01003,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (13).JPG",PlantVillage
D01004,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (14).JPG",PlantVillage
D01005,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (15).JPG",PlantVillage
D01006,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (16).JPG",PlantVillage
D01007,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (17).JPG",PlantVillage
D01008,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (18).JPG",PlantVillage
D01009,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (19).JPG",PlantVillage
D01010,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (20).JPG",PlantVillage
D01011,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (1).JPG",PlantVillage
D01012,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (2).JPG",PlantVillage
D01013,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (3).JPG",PlantVillage
D01014,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (4).JPG",PlantVillage
D01015,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (5).JPG",PlantVillage
D01016,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (6).JPG",PlantVillage
D01017,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (7).JPG",PlantVillage
D01018,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (8).JPG",PlantVillage
D01019,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (9).JPG",PlantVillage
D01020,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (10).JPG",PlantVillage
D01021,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (11).JPG",PlantVillage
D01022,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (12).JPG",PlantVillage
D01023,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (13).JPG",PlantVillage
D01024,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (14).JPG",PlantVillage
D01025,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (15).JPG",PlantVillage
D01026,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (16).JPG",PlantVillage
D01027,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (17).JPG",PlantVillage
D01028,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (18).JPG",PlantVillage
D01029,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (19).JPG",PlantVillage
D01030,Tomato,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Tomato,healthy\image (20).JPG",PlantVillage
D01031,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (1).JPG",PlantVillage
D01032,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (2).JPG",PlantVillage
D01033,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (3).JPG",PlantVillage
D01034,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (4).JPG",PlantVillage
D01035,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (5).JPG",PlantVillage
D01036,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (6).JPG",PlantVillage
D01037,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (7).JPG",PlantVillage
D01038,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (8).JPG",PlantVillage
D01039,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (9).JPG",PlantVillage
D01040,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (10).JPG",PlantVillage
D01041,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (11).JPG",PlantVillage
D01042,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (12).JPG",PlantVillage
D01043,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (13).JPG",PlantVillage
D01044,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (14).JPG",PlantVillage
D01045,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (15).jpg",PlantVillage
D01046,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (16).JPG",PlantVillage
D01047,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (17).JPG",PlantVillage
D01048,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (18).JPG",PlantVillage
D01049,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (19).JPG",PlantVillage
D01050,Tomato,"dark brown to black, dark brown spots, irregular, circular, water-soaked lesions",Late blight,"images\Tomato,Late blight\image (20).jpeg",PlantVillage
D01051,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (1).JPG",PlantVillage
D01052,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (2).JPG",PlantVillage
D01053,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (3).JPG",PlantVillage
D01054,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (4).JPG",PlantVillage
D01055,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (5).JPG",PlantVillage
D01056,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (6).JPG",PlantVillage
D01057,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (7).JPG",PlantVillage
D01058,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (8).JPG",PlantVillage
D01059,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (9).JPG",PlantVillage
D01060,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (10).JPG",PlantVillage
D01061,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (11).JPG",PlantVillage
D01062,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (12).JPG",PlantVillage
D01063,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (13).JPG",PlantVillage
D01064,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (14).JPG",PlantVillage
D01065,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (15).JPG",PlantVillage
D01066,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (16).JPG",PlantVillage
D01067,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (17).JPG",PlantVillage
D01068,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (18).JPG",PlantVillage
D01069,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (19).JPG",PlantVillage
D01070,Tomato,Light yellow to light green spots,Leaf Mold,"images\Tomato,Leaf Mold\image (20).JPG",PlantVillage
D01071,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (1).JPG",PlantVillage
D01072,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (2).JPG",PlantVillage
D01073,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (3).JPG",PlantVillage
D01074,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (4).JPG",PlantVillage
D01075,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (5).JPG",PlantVillage
D01076,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (6).JPG",PlantVillage
D01077,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (7).JPG",PlantVillage
D01078,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (8).JPG",PlantVillage
D01079,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (9).JPG",PlantVillage
D01080,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (10).JPG",PlantVillage
D01081,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (11).JPG",PlantVillage
D01082,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (12).JPG",PlantVillage
D01083,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (13).JPG",PlantVillage
D01084,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (14).JPG",PlantVillage
D01085,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (15).JPG",PlantVillage
D01086,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (16).JPG",PlantVillage
D01087,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (17).JPG",PlantVillage
D01088,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (18).JPG",PlantVillage
D01089,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (19).JPG",PlantVillage
D01090,Tomato,irregular yellow and green mosaic patterns/mottle,mosaic virus,"images\Tomato,mosaic virus\image (20).JPG",PlantVillage
D01091,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (1).JPG",PlantVillage
D01092,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (2).JPG",PlantVillage
D01093,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (3).JPG",PlantVillage
D01094,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (4).JPG",PlantVillage
D01095,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (5).JPG",PlantVillage
D01096,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (6).JPG",PlantVillage
D01097,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (7).JPG",PlantVillage
D01098,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (8).JPG",PlantVillage
D01099,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (9).JPG",PlantVillage
D01100,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (10).JPG",PlantVillage
D01101,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (11).JPG",PlantVillage
D01102,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (12).JPG",PlantVillage
D01103,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (13).JPG",PlantVillage
D01104,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (14).JPG",PlantVillage
D01105,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (15).JPG",PlantVillage
D01106,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (16).JPG",PlantVillage
D01107,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (17).JPG",PlantVillage
D01108,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (18).JPG",PlantVillage
D01109,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (19).JPG",PlantVillage
D01110,Tomato,"dark brown to black spots, yellow brown to brown, irregular to circular, yellow halo",Septoria leaf spot,"images\Tomato,Septoria leaf spot\image (20).JPG",PlantVillage
D01111,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (1).JPG",PlantVillage
D01112,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (2).JPG",PlantVillage
D01113,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (3).JPG",PlantVillage
D01114,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (4).JPG",PlantVillage
D01115,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (5).JPG",PlantVillage
D01116,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (6).JPG",PlantVillage
D01117,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (7).JPG",PlantVillage
D01118,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (8).JPG",PlantVillage
D01119,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (9).JPG",PlantVillage
D01120,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (10).JPG",PlantVillage
D01121,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (11).JPG",PlantVillage
D01122,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (12).JPG",PlantVillage
D01123,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (13).JPG",PlantVillage
D01124,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (14).JPG",PlantVillage
D01125,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (15).JPG",PlantVillage
D01126,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (16).JPG",PlantVillage
D01127,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (17).JPG",PlantVillage
D01128,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (18).JPG",PlantVillage
D01129,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (19).JPG",PlantVillage
D01130,Tomato,"small, yellowing spot,irregular, webbing spider mites",Spider mites,"images\Tomato,Spider mites\image (20).JPG",PlantVillage
D01131,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (1).JPG",PlantVillage
D01132,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (2).JPG",PlantVillage
D01133,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (3).JPG",PlantVillage
D01134,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (4).JPG",PlantVillage
D01135,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (5).JPG",PlantVillage
D01136,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (6).JPG",PlantVillage
D01137,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (7).JPG",PlantVillage
D01138,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (8).JPG",PlantVillage
D01139,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (9).JPG",PlantVillage
D01140,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (10).JPG",PlantVillage
D01141,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (11).JPG",PlantVillage
D01142,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (12).JPG",PlantVillage
D01143,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (13).JPG",PlantVillage
D01144,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (14).JPG",PlantVillage
D01145,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (15).JPG",PlantVillage
D01146,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (16).JPG",PlantVillage
D01147,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (17).JPG",PlantVillage
D01148,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (18).JPG",PlantVillage
D01149,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (19).JPG",PlantVillage
D01150,Tomato,"dark brown spots, brown to black, irregular, circular, yellow halo",Target Spot,"images\Tomato,Target Spot\image (20).JPG",PlantVillage
D01151,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (1).JPG",PlantVillage
D01152,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (2).JPG",PlantVillage
D01153,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (3).JPG",PlantVillage
D01154,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (4).JPG",PlantVillage
D01155,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (5).JPG",PlantVillage
D01156,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (6).JPG",PlantVillage
D01157,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (7).JPG",PlantVillage
D01158,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (8).JPG",PlantVillage
D01159,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (9).JPG",PlantVillage
D01160,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (10).JPG",PlantVillage
D01161,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (11).JPG",PlantVillage
D01162,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (12).JPG",PlantVillage
D01163,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (13).JPG",PlantVillage
D01164,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (14).JPG",PlantVillage
D01165,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (15).JPG",PlantVillage
D01166,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (16).JPG",PlantVillage
D01167,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (17).JPG",PlantVillage
D01168,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (18).JPG",PlantVillage
D01169,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (19).JPG",PlantVillage
D01170,Tomato,the edges of the leaves curl and yellow,Yellow Leaf Curl Virus,"images\Tomato,Yellow Leaf Curl Virus\image (20).JPG",PlantVillage
